Type,Name,Entity ID,URL
Entity Type,Record type,G7HaDAL1djja2vvw86M6Ez,https://geogenesis-git-feat-testnet-geo-browser.vercel.app/space/XPZ8fnf3DvNMRDbFgxEZi2/G7HaDAL1djja2vvw86M6Ez
Entity Type,Type,PZQKkodWQTZ3rT2wDM8tYr,https://geogenesis-git-feat-testnet-geo-browser.vercel.app/space/XPZ8fnf3DvNMRDbFgxEZi2/PZQKkodWQTZ3rT2wDM8tYr
