Type,Name,Entity ID,URL
Entity Type,Type,PZQKkodWQTZ3rT2wDM8tYr,https://geogenesis-git-feat-testnet-geo-browser.vercel.app/space/XPZ8fnf3DvNMRDbFgxEZi2/PZQKkodWQTZ3rT2wDM8tYr
